Issue_Key,Issue_Id,Fields_Summary,Fields_Priority_Name,Fields_Priority_Id,Fields_Assignee_AccountID,Fields_Project_Key,Fields_Project_Id,Fields_Created,Fields_Status_Name,Fields_Status_Category_Key,Fields_Issue_Type_Id,Fields_Issue_Type_Name,Fields_Reporter_AccountId,Fields_Updated,Fields_Duedate,Fields_Time_Estimate,Fields_Time_Original_Estimate
SD-696,10701,Service Request test,3 - Routine,3,5cd36088ee37080febef894c,SD,10000,15/10/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:05fa49e2-59ad-4533-87bb-b0a969de0daf,36:31.2,,,
SD-695,10700,FW: Service Requests from Monday,3 - Routine,3,5cd36088ee37080febef894c,SD,10000,15/10/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:6d9378aa-6e5c-4d62-9ae7-0aff47d87d41,29:41.0,,,
SD-694,10699,FW: Service Requests from Monday,3 - Routine,3,5cd36088ee37080febef894c,SD,10000,15/10/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:4095b4f9-6046-4cd8-9275-8965f8c8ebdf,27:37.9,,,
SD-693,10698,LICNT1BATCHP01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,14/10/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:fea07212-40c5-4362-8db3-9f09e186a914,57:10.6,,,
SD-692,10697,NXP SAP Dev & UAT,3 - Routine,3,5e9d294aca2a1d0c2e291362,SD,10000,14/10/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,46:49.5,,0,
SD-691,10696,Additional VM,3 - Routine,3,5e9d294aca2a1d0c2e291362,SD,10000,14/10/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,09:23.6,,0,
SD-690,10695,LICNT1BATCHP01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,13/10/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:fea07212-40c5-4362-8db3-9f09e186a914,56:44.3,,,
SD-689,10694,LICNT1BATCHP01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,12/10/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:fea07212-40c5-4362-8db3-9f09e186a914,56:56.7,,,
SD-688,10693,NXP SAP Development System,3 - Routine,3,5e9d294aca2a1d0c2e291362,SD,10000,12/10/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,37:35.2,,0,
SD-687,10692,Megaport | Planned Maintenance | CSS18816,3 - Routine,3,5e9d294aca2a1d0c2e291362,SD,10000,9/10/2020,Done,done,10006,Task,5e9d294aca2a1d0c2e291362,07:28.8,,,
SD-686,10691,Fwd: Help on ExpressRoute details,3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,9/10/2020,Closed,done,10002,Service Request,5cbfd25c3d24270e75a8fa93,01:01.4,,0,
SD-685,10690,Fwd: Megaport | Planned Maintenance | CSS18956,3 - Routine,3,5e9d294aca2a1d0c2e291362,SD,10000,8/10/2020,Done,done,10006,Task,5cbfd25c3d24270e75a8fa93,31:31.8,,,
SD-683,10688,Catch-up meeting ,3 - Routine,3,,SD,10000,6/10/2020,Done,done,10006,Task,5e9d294aca2a1d0c2e291362,55:58.5,,,
SD-682,10687,SAP Development ,3 - Routine,3,5e9d294aca2a1d0c2e291362,SD,10000,6/10/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,08:12.1,,0,
SD-681,10686,KiwiRail - K2 - Upgrade - 109109-K2,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,6/10/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,18:14.1,,5400,
SD-680,10685,KiwiRail - Business as Usuals - October,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,5/10/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,29:26.4,,0,
SD-679,10684,ProCare - Managed Services - October,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,2/10/2020,Closed,done,10002,Service Request,5a80c454d324b531c3d312a1,23:04.9,,0,
SD-678,10683,QA server startup,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,1/10/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:335238bb-65f6-475b-9f77-62d765043821,44:35.6,,,
SD-677,10682,Service Desk Ticket Edited: T20200930.0062 - COBOL compiles freezing in DEV (Livestock Improvement Corporation),3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,30/09/2020,Closed,done,10001,Incident,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:18a3a922-05e1-40ee-8b43-694e002fa5d8,18:34.1,,,
SD-676,10681,wM UAT schedule,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,30/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,05:15.5,,0,
SD-675,10680,FW: nxpwmdappp03,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,30/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,46:27.5,,0,
SD-674,10679,SAP ECT not available,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,29/09/2020,Closed,done,10005,Problem,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,18:12.5,,,
SD-673,10678,LICNT2BATCHD01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,28/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:25f29cd2-8675-4085-a326-e2f8712562f1,55:29.7,,,
SD-672,10677,NXP SAP Dev environment,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,28/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,06:15.1,,,
SD-671,10676,LICNT2BATCHD01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,27/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:25f29cd2-8675-4085-a326-e2f8712562f1,56:07.3,,,
SD-670,10675,Next size up for EAI VMs,3 - Routine,3,5e9d294aca2a1d0c2e291362,SD,10000,25/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,14:05.2,,,
SD-669,10674,NXP SAP Dev and UAT availability for this weekend,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,24/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,07:07.8,,0,
SD-668,10673,SAP Dev environment,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,23/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,08:09.0,,,
SD-667,10672,KiwiRail - Bluejeans Support - 109195,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,23/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,39:53.5,,0,
SD-666,10671,IP Whitelist,3 - Routine,3,,SD,10000,23/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:7bb4509d-6a82-44af-a753-8e45e3a218e0,47:50.0,,,
SD-665,10670,Service Desk Ticket Edited: T20200923.0010 - Compile scripts failed due to lost connection - Solaris to Linux (Livestock Improvement Corporation),3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,23/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:18a3a922-05e1-40ee-8b43-694e002fa5d8,17:42.1,,,
SD-664,10669,Service Desk Ticket Edited: T20200922.0087 - ETP monthly server list required (September) (Livestock Improvement Corporation),3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,23/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:18a3a922-05e1-40ee-8b43-694e002fa5d8,50:47.2,,,
SD-663,10668,NXP SAP Development Environment,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,22/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,16:24.3,,,
SD-662,10667,NXP development environment,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,21/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,16:01.1,,,
SD-661,10666,NXP SAP Development,3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,21/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,13:26.3,,,
SD-660,10665,Whittelist,3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,21/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:7bb4509d-6a82-44af-a753-8e45e3a218e0,57:33.8,,,
SD-659,10664,KiwiRail - DataLake Project - 109060,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,18/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,29:15.3,,0,
SD-658,10663,SAP ECD,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,18/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:7bb4509d-6a82-44af-a753-8e45e3a218e0,14:08.5,,,
SD-657,10662,New ACL on Batch Servers allowing FTP access for user,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,18/09/2020,Closed,done,10002,Service Request,5cca25b8ab0c3c0e37e26e80,30:16.0,,,
SD-656,10661,Can we switch off these old wM servers and release the IP address?,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,18/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,05:54.2,,0,
SD-655,10660,Pls delete/stop the unwanted services on wM UAT and Prod servers.,3 - Routine,3,5e9d294aca2a1d0c2e291362,SD,10000,17/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,14:22.9,,0,
SD-654,10659,System Availability for this weekend,3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,17/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,56:53.9,,,
SD-653,10658,Service Desk Ticket Edited: T20200916.0080 - URGENT due 17/09/2020 - FTP access for user. Please assign to ETP (Livestock Improvement Corporation),3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,16/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:18a3a922-05e1-40ee-8b43-694e002fa5d8,14:50.3,,,
SD-652,10657,RE: CRM106664: Sql server free mem,3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,14/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,56:34.9,,,
SD-651,10656,Farmax - Review benchmarking-app,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,14/09/2020,Closed,done,10002,Service Request,5a80c454d324b531c3d312a1,30:13.7,,0,
SD-650,10655,Sql server free mem,3 - Routine,3,,SD,10000,12/09/2020,Closed,done,10001,Incident,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:7bb4509d-6a82-44af-a753-8e45e3a218e0,22:17.8,,,
SD-649,10654,RE: slow  performance on NXPSAPAPPQ05,3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,11/09/2020,Closed,done,10001,Incident,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,04:44.9,,,
SD-648,10653,LICNT1BATCHP01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,9/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:fea07212-40c5-4362-8db3-9f09e186a914,18:31.5,,,
SD-647,10652,LICNT1BATCHP01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,8/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:fea07212-40c5-4362-8db3-9f09e186a914,18:31.1,,,
SD-646,10651,KiwiRail - Business as Usuals - September,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,8/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,50:01.5,,20700,
SD-645,10650,KiwiRail - Azure B2C Project - 109068,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,8/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,27:22.1,,0,
SD-644,10649,KiwiRail - K2 - SQL PaaS Migration - 109178,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,8/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,09:57.0,,0,
SD-643,10648,KiwiRail - Terraform Foundation for Azure,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,8/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,33:48.6,,,
SD-642,10647,KiwiRail - Migration of LDAP Authentication for Token Service - 108925-MAIN,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,8/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,26:41.7,,0,
SD-641,10646,KiwiRail - ORCA - Migration to Azure - 109122,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,8/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,29:07.5,,0,
SD-640,10645,KiwiRail - Grafana Dashboards for Azure,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,8/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,21:37.0,,21600,
SD-639,10644,KiwiRail - Freights E2E Project - 108421,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,8/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,27:02.6,,0,
SD-638,10643,KiwiRail - Azure Monitor → SCOM Integration for Alerting,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,8/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,21:18.5,,9000,
SD-637,10642,KiwiRail - Meridian Servers Support - 109133-DES,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,8/09/2020,Done,done,10007,Sub-task,5a80c454d324b531c3d312a1,28:58.2,,0,
SD-636,10641,Service Desk Ticket Edited: T20200907.0029 - Lost access to key directories on LICNT2BATCHD01 (Livestock Improvement Corporation),3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,7/09/2020,Closed,done,10001,Incident,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:18a3a922-05e1-40ee-8b43-694e002fa5d8,01:07.0,,,
SD-635,10640,KiwiRail - Azure SME Monthly Support - September/October,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,7/09/2020,Closed,done,10011,Project,5a80c454d324b531c3d312a1,29:35.9,,1800,518400
SD-634,10639,LICNT1BATCHP01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,6/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:fea07212-40c5-4362-8db3-9f09e186a914,30:02.3,,,
SD-633,10638,ProCare - Managed Services - September,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,4/09/2020,Closed,done,10002,Service Request,5a80c454d324b531c3d312a1,58:57.9,,0,
SD-632,10637,unabale to connect to any database on NXPSQLWM-PROD:16080,3 - Routine,3,,SD,10000,4/09/2020,Closed,done,10001,Incident,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,21:01.6,,,
SD-631,10636,"[Failed]  - MLC O365 OneDrive Backup - S3 (0 objects), 0 issues",3 - Routine,3,,SD,10000,4/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:cf2eabb2-3b35-47b3-b1f5-ed2e7f879268,49:44.0,,,
SD-630,10635,"[Failed]  - MLC O365 Backups - S3 (0 objects), 0 issues",3 - Routine,3,,SD,10000,4/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:cf2eabb2-3b35-47b3-b1f5-ed2e7f879268,49:38.6,,,
SD-629,10634,"[Failed]  - MLC O365 Backups - S3 (0 objects), 0 issues",3 - Routine,3,,SD,10000,4/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:cf2eabb2-3b35-47b3-b1f5-ed2e7f879268,49:33.1,,,
SD-628,10633,"[Failed]  - MLC O365 Backups - S3 (0 objects), 0 issues",3 - Routine,3,,SD,10000,4/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:cf2eabb2-3b35-47b3-b1f5-ed2e7f879268,49:27.2,,,
SD-627,10632,"[Failed]  - MLC O365 Backups - S3 (0 objects), 0 issues",3 - Routine,3,,SD,10000,4/09/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:cf2eabb2-3b35-47b3-b1f5-ed2e7f879268,49:18.2,,,
SD-626,10631,Farmax - Review Azure DevOps Pipeline for farmax-public-site ,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,3/09/2020,Closed,done,10002,Service Request,5a80c454d324b531c3d312a1,03:34.2,,0,
SD-625,10630,Add IP address to Prod whitelist,3 - Routine,3,5cbfd25c3d24270e75a8fa93,SD,10000,3/09/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:7bb4509d-6a82-44af-a753-8e45e3a218e0,22:42.5,,,
SD-624,10629,Farmax - Batch Jobs,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,2/09/2020,Closed,done,10002,Service Request,5a80c454d324b531c3d312a1,42:52.7,,0,
SD-623,10628,Service Desk Ticket Edited: T20200828.0029 - URGENT: SPACE admin portal outage (Livestock Improvement Corporation),3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,28/08/2020,Closed,done,10001,Incident,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:18a3a922-05e1-40ee-8b43-694e002fa5d8,45:34.1,,,
SD-622,10627,Additional Dev environments for today,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,28/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,55:08.4,,,
SD-621,10626,SAP Dev environment,3 - Routine,3,,SD,10000,28/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,21:33.4,,,
SD-620,10625,26594-Azure Security and Spend review,3 - Routine,3,5cd36088ee37080febef894c,SD,10000,26/08/2020,Completed,done,10011,Project,5cbfd25c3d24270e75a8fa93,48:05.1,,183600,230400
SD-619,10624,LICNT2BATCHD01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,25/08/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:25f29cd2-8675-4085-a326-e2f8712562f1,47:30.3,,,
SD-618,10623,LICNT2BATCHD01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,24/08/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:25f29cd2-8675-4085-a326-e2f8712562f1,47:29.7,,,
SD-617,10622,Service Desk Ticket Edited: T20200824.0028 - ETP monthly server list required (August) (Livestock Improvement Corporation),3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,24/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:18a3a922-05e1-40ee-8b43-694e002fa5d8,40:15.0,,,
SD-616,10621,Service Desk Ticket Edited: T20200824.0028 - ETP monthly server list required (August) (Livestock Improvement Corporation),3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,24/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:18a3a922-05e1-40ee-8b43-694e002fa5d8,40:15.0,,,
SD-615,10620,LICNT2BATCHD01 - Veeam Backup Failed,3 - Routine,3,,SD,10000,23/08/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:25f29cd2-8675-4085-a326-e2f8712562f1,46:54.8,,,
SD-614,10619,SAP UAT Environment,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,20/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,54:17.0,,,
SD-613,10618,Pls leave 2 UAT running 24x7 till Monday,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,20/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,52:58.8,,0,
SD-612,10617,Fwd: NXP NZ  - Orders,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,20/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:7bb4509d-6a82-44af-a753-8e45e3a218e0,42:49.0,,,
SD-611,10616,Whitelist IPs for Compass,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,20/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,42:22.4,,,
SD-610,10615,Farmax - Agrigate API,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,20/08/2020,Closed,done,10002,Service Request,5a80c454d324b531c3d312a1,13:23.8,,0,
SD-609,10614,FW: Introduction to Agrigate team,3 - Routine,3,,SD,10000,19/08/2020,Done,done,10006,Task,5a80c454d324b531c3d312a1,56:39.8,,,
SD-608,10613,Farmax - Housekeeping Application and Staff API,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,18/08/2020,Closed,done,10002,Service Request,5a80c454d324b531c3d312a1,13:45.7,,0,
SD-607,10612,6 Month old VM Backups Removal,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,17/08/2020,Closed,done,10002,Service Request,5cca25b8ab0c3c0e37e26e80,45:13.1,,0,
SD-606,10611,SAP Development Environment,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,17/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,51:17.4,,0,
SD-605,10610,SAP Dev,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,17/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:7bb4509d-6a82-44af-a753-8e45e3a218e0,49:02.8,,,
SD-604,10609,Restore nxpwmuateai2 server from its backup on 3rd of Aug,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,14/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,48:14.1,,0,
SD-603,10608,Open Dev Environment,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,12/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,01:21.1,,,
SD-602,10607,Test Veeam for Solaris v2,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,11/08/2020,Done,done,10006,Task,5cd36088ee37080febef894c,17:09.8,,,
SD-601,10606,24478-Diverse ExpressRoute to Azure,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,11/08/2020,Closed,done,10011,Project,5cbfd25c3d24270e75a8fa93,06:55.6,,,
SD-600,10605,24916-Cloud Factory iPECS,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,11/08/2020,Closed,done,10011,Project,5cbfd25c3d24270e75a8fa93,07:00.4,,432000,432000
SD-599,10604,Add disk space to wM UAT and Prod servers,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,11/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,55:56.8,,0,
SD-598,10603,Add wM 10.5 servers to Prod LBR,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,11/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:693e1eb0-1990-40f8-9b21-7173925073a0,41:34.3,,0,
SD-597,10602,26286-Azure Data Factory for ServiceNow,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,11/08/2020,Closed,done,10011,Project,5a80c454d324b531c3d312a1,31:32.1,,0,
SD-596,10601,SAP Dev for week 10/8,3 - Routine,3,,SD,10000,7/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,46:06.0,,,
SD-595,10600,SAP Development Environment,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,7/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,46:18.5,,,
SD-594,10599,KiwiRail - Project - Migrate K2 Databases to PaaS,3 - Routine,3,5a80c454d324b531c3d312a1,SD,10000,5/08/2020,Closed,done,10002,Service Request,5a80c454d324b531c3d312a1,11:16.5,,0,
SD-593,10598,Test NOC email,3 - Routine,3,5cd36088ee37080febef894c,SD,10000,5/08/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:bd0fb72b-cc7d-47a2-8f0a-6931268f9748,27:57.5,,,
SD-592,10597,LICNT1BATCHP01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,4/08/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:fea07212-40c5-4362-8db3-9f09e186a914,36:47.0,,,
SD-591,10596,LICNT1BATCHP01 - Veeam Incremental Backup Failed,3 - Routine,3,,SD,10000,3/08/2020,Done,done,10006,Task,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:fea07212-40c5-4362-8db3-9f09e186a914,36:46.5,,,
SD-590,10595,NXP Development Environments,3 - Routine,3,5cca25b8ab0c3c0e37e26e80,SD,10000,3/08/2020,Closed,done,10002,Service Request,qm:d764603b-b3b7-4477-8dc8-a5042ab73857:900bc906-f194-4128-b886-1ac286ac20af,45:43.1,,,
